Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,Transaction_Year,Transaction_Month,Transaction_Day,Transaction_DayOfWeek,Transaction_Hour
T0987,2022-04-08,C3803,Headphones,5.0,636.8130734404331,cash,completed,2022,4,8,4,0
T0991,2023-07-07,C1614,Coffee Machine,9.0,54.39805739923827,creditcard,completed,2023,7,7,4,0
T0993,2020-04-18,C400,Tablet,1.0,54.39805739923827,paypal,completed,2020,4,18,5,0
T0994,2025-01-17,C2063,Smartphone,4.0,901.7674294653611,paypal,completed,2025,1,17,4,0
T0997,2024-06-24,C271,Laptop,9.0,54.39805739923827,creditcard,completed,2024,6,24,0,0
T1006,2025-01-28,C4205,Coffee Machine,9.0,679.8185351189029,creditcard,unknown,2025,1,28,1,0
T1007,2024-10-08,C538,Coffee Machine,697.0,54.39805739923827,cash,pending,2024,10,8,1,0
T1014,2024-09-11,C1914,Laptop,4.0,54.39805739923827,creditcard,completed,2024,9,11,2,0
T1020,2020-12-09,C4660,Headphones,4.0,323.6198022221146,creditcard,failed,2020,12,9,2,0
T1024,2022-01-13,C3817,Tablet,5.0,54.39805739923827,creditcard,unknown,2022,1,13,3,0
T1025,2022-08-04,C3665,Tablet,6.0,728.4135963526896,paypal,completed,2022,8,4,3,0
T1030,2023-10-22,C3820,Smartphone,3.0,623.32,paypal,completed,2023,10,22,6,0
T1035,2023-04-11,C1503,Tablet,322.0,804.0855894429212,paypal,failed,2023,4,11,1,0
T1036,2021-09-06,C1804,Tablet,4.0,566.0542765201602,paypal,completed,2021,9,6,0,0
T1048,2020-09-02,C3251,Headphones,9.0,54.39805739923827,creditcard,pending,2020,9,2,2,0
T1050,2023-08-14,C3701,Tablet,886.0,206.93192829012216,creditcard,pending,2023,8,14,0,0
T1051,2021-05-19,C493,Coffee Machine,4.0,54.39805739923827,creditcard,completed,2021,5,19,2,0
T1052,2020-05-15,C2806,Smartphone,9.0,228.1632527787011,cash,failed,2020,5,15,4,0
T1054,2021-04-18,C3069,Tablet,1.0,54.39805739923827,creditcard,completed,2021,4,18,6,0
T1058,2020-10-03,C3055,Smartphone,6.0,54.39805739923827,creditcard,pending,2020,10,3,5,0
T1061,2020-03-29,C3020,Coffee Machine,3.0,254.2013322229559,paypal,completed,2020,3,29,6,0
T1064,2022-04-29,C4700,Laptop,1.0,85.23,creditcard,unknown,2022,4,29,4,0
T1067,2022-08-07,C590,Tablet,8.0,771.7371231682314,paypal,unknown,2022,8,7,6,0
T1078,2020-08-16,C3250,Smartphone,4.0,359.750208572357,cash,failed,2020,8,16,6,0
T1081,2023-08-25,C1258,Smartphone,6.0,54.39805739923827,creditcard,completed,2023,8,25,4,0
T1082,2020-10-24,C1533,Coffee Machine,659.0,357.64002786034644,paypal,completed,2020,10,24,5,0
T1085,2020-01-21,C3971,Smartphone,7.0,544.6671457309575,paypal,completed,2020,1,21,1,0
T1091,2021-06-15,C2494,Tablet,1.0,299.31475793787206,paypal,pending,2021,6,15,1,0
T1102,2024-10-22,C799,Tablet,10.0,54.39805739923827,creditcard,completed,2024,10,22,1,0
T1114,2023-02-08,C2463,Coffee Machine,4.0,262.96373350857994,paypal,unknown,2023,2,8,2,0
T1117,2022-03-15,C3855,Headphones,174.0,104.65323111746127,creditcard,pending,2022,3,15,1,0
T1127,2024-08-28,C572,Laptop,4.0,877.2573667872541,paypal,unknown,2024,8,28,2,0
T1128,2021-03-06,C3808,Headphones,634.0,474.95,creditcard,completed,2021,3,6,5,0
T1129,2020-09-14,C1232,Headp,4.0,861.3848145900026,creditcard,completed,2020,9,14,0,0
T1133,2022-07-06,C3797,Headphones,266.0,531.2452579919004,creditcard,unknown,2022,7,6,2,0
T1136,2020-01-31,C3769,Tablet,4.0,156.4249767752559,paypal,completed,2020,1,31,4,0
T1143,2024-08-11,C1763,Tablet,4.0,770.7636943763692,creditcard,completed,2024,8,11,6,0
T1144,2022-12-28,C918,Headphones,702.0,777.6533762814765,paypal,completed,2022,12,28,2,0
T1150,2024-04-27,C4912,Laptop,5.0,513.3876945542518,creditcard,completed,2024,4,27,5,0
T1151,2020-11-01,C859,Tablet,4.0,275.45,paypal,pending,2020,11,1,6,0
T1153,2020-04-29,C3652,Smartphone,2.0,285.90984658101604,cash,failed,2020,4,29,2,0
T5939,2023-04-14,C2656,Laptop,6.0,54.39805739923827,cash,completed,2023,4,14,4,0
T1155,2022-03-03,C3109,Headphones,8.0,671.3427191863323,paypal,pending,2022,3,3,3,0
T1158,2022-08-06,C2490,Tabl,199.0,54.39805739923827,creditcard,completed,2022,8,6,5,0
T1160,2023-07-06,C3916,Headphones,5.0,54.39805739923827,creditcard,unknown,2023,7,6,3,0
T1166,2022-11-28,C3148,Tablet,5.0,874.99,paypal,completed,2022,11,28,0,0
T1167,2021-05-12,C738,Laptop,302.0,54.39805739923827,paypal,unknown,2021,5,12,2,0
T1168,2020-04-14,C1757,Smartphone,7.0,167.09525618883896,paypal,unknown,2020,4,14,1,0
T1170,2024-06-21,C2882,Smartphon,1.0,63.39092669648403,creditcard,completed,2024,6,21,4,0
T1176,2020-10-17,C462,Laptop,5.0,734.917772046508,cash,unknown,2020,10,17,5,0
T1178,2021-06-02,C2892,Laptop,4.0,573.8003543978122,creditcard,unknown,2021,6,2,2,0
T1182,2022-02-01,C1619,Tablet,8.0,504.1527029097964,paypal,pending,2022,2,1,1,0
T1185,2023-11-11,C3929,Smartphone,298.0,54.39805739923827,paypal,completed,2023,11,11,5,0
T1188,2023-12-01,C2254,T,2.0,411.04,creditcard,completed,2023,12,1,4,0
T1189,2021-05-24,C1436,Smartphone,1.0,747.8138460628422,paypal,unknown,2021,5,24,0,0
T1192,2022-09-29,C486,Coffee Machine,9.0,637.5381177331046,creditcard,unknown,2022,9,29,3,0
T1197,2022-05-17,C1060,Headphones,253.0,54.39805739923827,paypal,completed,2022,5,17,1,0
T1203,2021-10-17,C3198,Laptop,2.0,557.0900956171542,cash,unknown,2021,10,17,6,0
T1209,2022-10-30,C260,Headphones,5.0,54.39805739923827,paypal,unknown,2022,10,30,6,0
T1212,2021-09-24,C3358,Tablet,6.0,54.39805739923827,creditcard,completed,2021,9,24,4,0
T1217,2021-08-18,C3728,Tablet,962.0,748.6631283204614,paypal,completed,2021,8,18,2,0
T1219,2021-02-13,C617,Headphones,10.0,54.39805739923827,paypal,completed,2021,2,13,5,0
T1220,2021-07-23,C272,Tablet,672.0,317.8686732848864,cash,unknown,2021,7,23,4,0
T1223,2022-12-07,C363,Tablet,714.0,54.39805739923827,paypal,completed,2022,12,7,2,0
T1224,2021-05-27,C2779,Tab,6.0,54.39805739923827,cash,unknown,2021,5,27,3,0
T1230,2021-10-15,C4483,Laptop,10.0,409.36602196485165,creditcard,completed,2021,10,15,4,0
T1243,2024-09-13,C1731,Coffee Machine,7.0,54.39805739923827,paypal,failed,2024,9,13,4,0
T1249,2020-09-19,C736,Headphones,100.0,945.465454747666,paypal,completed,2020,9,19,5,0
T1250,2024-12-17,C2069,Laptop,237.0,54.39805739923827,paypal,completed,2024,12,17,1,0
T1258,2023-10-26,C152,Coffee Machin,2.0,54.39805739923827,paypal,completed,2023,10,26,3,0
T1260,2021-02-05,C2087,Laptop,9.0,54.39805739923827,creditcard,completed,2021,2,5,4,0
T1261,2023-08-25,C1961,Coffee Machine,8.0,869.507629946468,cash,unknown,2023,8,25,4,0
T1267,2023-01-28,C4015,Coffee Machine,5.0,294.74,paypal,completed,2023,1,28,5,0
T1271,2020-12-29,C152,Smartphone,267.0,554.4977908849434,creditcard,completed,2020,12,29,1,0
T1280,2023-11-28,C4564,Laptop,9.0,692.3768543797564,paypal,completed,2023,11,28,1,0
T1283,2023-11-19,C1223,Laptop,1.0,285.39208027429606,cash,unknown,2023,11,19,6,0
T1284,2022-01-24,C3476,Laptop,1.0,853.495796271044,cash,pending,2022,1,24,0,0
T1290,2023-07-08,C2720,Laptop,1.0,54.39805739923827,creditcard,pending,2023,7,8,5,0
T1295,2022-12-27,C4689,Laptop,1.0,646.5578105575511,creditcard,unknown,2022,12,27,1,0
T1296,2023-07-19,C2493,Smartphone,597.0,54.39805739923827,paypal,pending,2023,7,19,2,0
T1299,2021-06-28,C656,Headphones,8.0,104.30130292180336,paypal,unknown,2021,6,28,0,0
T1303,2020-05-29,C3920,Tablet,649.0,118.8084606516752,paypal,unknown,2020,5,29,4,0
T1305,2021-10-18,C2760,Smartphone,4.0,764.0853357892307,creditcard,completed,2021,10,18,0,0
T1306,2024-08-22,C962,Laptop,1.0,54.39805739923827,paypal,completed,2024,8,22,3,0
T1311,2021-10-04,C1550,Laptop,10.0,673.0732626239276,cash,failed,2021,10,4,0,0
T1316,2023-05-12,C1417,Coffee Machine,5.0,54.39805739923827,creditcard,completed,2023,5,12,4,0
T1319,2023-06-13,C1557,T,566.0,54.39805739923827,creditcard,completed,2023,6,13,1,0
T1323,2020-08-24,C618,Headphones,6.0,54.39805739923827,creditcard,completed,2020,8,24,0,0
T1324,2022-09-12,C4463,Coffee Machine,8.0,455.80931386856594,creditcard,failed,2022,9,12,0,0
T1333,2020-01-03,C4647,Tablet,8.0,150.23870023433687,creditcard,completed,2020,1,3,4,0
T1336,2020-11-17,C3965,Tablet,8.0,54.39805739923827,creditcard,pending,2020,11,17,1,0
T1339,2023-03-04,C2014,Coffee Machine,10.0,459.99270035143854,paypal,unknown,2023,3,4,5,0
T1341,2024-03-12,C3636,Tab,746.0,58.33222530093326,paypal,unknown,2024,3,12,1,0
T1342,2020-01-25,C3281,Coffee Machine,470.0,54.39805739923827,paypal,pending,2020,1,25,5,0
T1343,2021-04-24,C692,Smartphone,4.0,61.18313373372389,creditcard,completed,2021,4,24,5,0
T1344,2022-12-10,C2451,Coffee Machine,5.0,977.7935995787368,paypal,completed,2022,12,10,5,0
T1346,2020-03-07,C3812,Laptop,888.0,97.37939718328744,cash,completed,2020,3,7,5,0
T1347,2022-02-26,C4293,T,3.0,54.39805739923827,creditcard,completed,2022,2,26,5,0
T1354,2024-01-02,C3043,Laptop,2.0,860.175536718064,paypal,failed,2024,1,2,1,0
T1355,2024-07-03,C3036,Tablet,5.0,668.3960820469829,creditcard,completed,2024,7,3,2,0
T1370,2023-04-21,C2876,Tablet,241.0,54.39805739923827,paypal,completed,2023,4,21,4,0
T1374,2023-01-17,C3026,Headphones,9.0,54.39805739923827,paypal,pending,2023,1,17,1,0
T1375,2023-07-31,C3564,Headphones,1.0,748.813835595744,creditcard,pending,2023,7,31,0,0
T1378,2023-05-21,C2057,Laptop,2.0,567.1345418517861,cash,pending,2023,5,21,6,0
T1382,2022-11-20,C3676,Smartphone,198.0,146.34,cash,completed,2022,11,20,6,0
T1384,2023-11-09,C4762,Tablet,901.0,381.27540850112416,paypal,unknown,2023,11,9,3,0
T1395,2022-10-18,C1796,La,302.0,54.39805739923827,creditcard,completed,2022,10,18,1,0
T1397,2024-04-07,C907,Smartphone,1.0,54.39805739923827,paypal,completed,2024,4,7,6,0
T1399,2020-09-18,C2223,Laptop,6.0,54.39805739923827,paypal,pending,2020,9,18,4,0
T1405,2022-04-30,C3009,Laptop,8.0,54.39805739923827,paypal,unknown,2022,4,30,5,0
T1406,2021-10-08,C2145,Headphones,8.0,507.2924170189846,creditcard,pending,2021,10,8,4,0
T1407,2023-12-17,C2261,Coffee Machine,7.0,191.2827128662292,paypal,completed,2023,12,17,6,0
T1408,2022-07-11,C4160,Smartphone,568.0,54.39805739923827,creditcard,completed,2022,7,11,0,0
T1410,2020-03-04,C1979,Headphones,254.0,54.39805739923827,cash,pending,2020,3,4,2,0
T1418,2020-09-27,C1540,Tablet,1.0,54.39805739923827,paypal,completed,2020,9,27,6,0
T1426,2023-04-19,C1186,Laptop,784.0,686.1635309618728,creditcard,completed,2023,4,19,2,0
T1427,2021-07-01,C664,Laptop,8.0,470.9666581284629,creditcard,completed,2021,7,1,3,0
T1428,2021-07-26,C4391,Coffee Machine,2.0,408.3793168135306,cash,completed,2021,7,26,0,0
T1437,2022-08-29,C2581,Laptop,9.0,761.08,creditcard,completed,2022,8,29,0,0
T1438,2022-07-13,C3065,Smartphone,2.0,761.4154404703359,creditcard,unknown,2022,7,13,2,0
T1439,2023-09-26,C2888,Laptop,9.0,751.4740091387858,creditcard,completed,2023,9,26,1,0
T1440,2022-10-14,C2210,Headphones,242.0,815.6305493501177,cash,completed,2022,10,14,4,0
T1442,2021-03-13,C1882,Headphones,9.0,849.2728196419696,cash,completed,2021,3,13,5,0
T1446,2022-02-20,C2837,Sm,2.0,54.39805739923827,creditcard,failed,2022,2,20,6,0
T1453,2023-04-20,C3123,Smar,568.0,54.39805739923827,paypal,completed,2023,4,20,3,0
T1457,2023-02-25,C3758,Smartphone,4.0,54.39805739923827,paypal,pending,2023,2,25,5,0
T1458,2020-12-08,C3261,Headphones,10.0,360.2395610881831,paypal,completed,2020,12,8,1,0
T1471,2024-10-16,C1465,Coffee Machine,3.0,78.58534558323566,paypal,failed,2024,10,16,2,0
T1477,2024-01-11,C1540,Smartphone,528.0,54.39805739923827,creditcard,completed,2024,1,11,3,0
T1478,2021-11-23,C2449,Headp,7.0,87.31899617933016,paypal,completed,2021,11,23,1,0
T1479,2023-06-13,C2508,Smartphone,6.0,214.7785974918501,cash,pending,2023,6,13,1,0
T1486,2024-06-14,C2814,Laptop,373.0,54.39805739923827,paypal,failed,2024,6,14,4,0
T1493,2021-02-25,C2879,Smartphone,1.0,715.5081882159602,creditcard,pending,2021,2,25,3,0
T1494,2022-08-05,C4503,Coffee Machine,164.0,54.39805739923827,paypal,pending,2022,8,5,4,0
T1504,2024-03-25,C4418,Laptop,2.0,54.39805739923827,paypal,completed,2024,3,25,0,0
T1505,2024-11-12,C3427,T,195.0,54.39805739923827,creditcard,completed,2024,11,12,1,0
T1512,2020-09-03,C4838,Tablet,886.0,54.39805739923827,paypal,unknown,2020,9,3,3,0
T1519,2023-11-16,C465,Laptop,7.0,369.6958578367209,paypal,unknown,2023,11,16,3,0
T1527,2023-12-03,C3846,Laptop,9.0,965.4949303818396,creditcard,completed,2023,12,3,6,0
T1530,2024-07-01,C2292,Tablet,1.0,455.18850714686505,cash,completed,2024,7,1,0,0
T1533,2020-05-17,C4864,Headphones,444.0,725.4769105269866,creditcard,completed,2020,5,17,6,0
T1539,2023-04-14,C1680,Smartphone,387.0,54.39805739923827,paypal,completed,2023,4,14,4,0
T1540,2025-01-16,C4478,Lapt,7.0,830.3126787160851,paypal,pending,2025,1,16,3,0
T1541,2024-04-09,C4694,Tablet,6.0,571.4295067160451,creditcard,completed,2024,4,9,1,0
T1542,2023-01-25,C2990,Smartphone,4.0,865.3625177677337,creditcard,failed,2023,1,25,2,0
T1551,2024-07-27,C4361,Laptop,10.0,417.2736989529272,paypal,completed,2024,7,27,5,0
T1552,2021-07-15,C371,Headphones,1.0,956.3674921595403,creditcard,completed,2021,7,15,3,0
T1555,2023-02-21,C2869,Lapto,6.0,54.39805739923827,paypal,completed,2023,2,21,1,0
T1561,2021-03-08,C3431,Smartphone,128.0,54.39805739923827,cash,completed,2021,3,8,0,0
T1562,2022-11-20,C4943,Tablet,6.0,157.5602574543948,cash,unknown,2022,11,20,6,0
T1564,2022-12-09,C1748,Tablet,10.0,237.40946348775984,creditcard,failed,2022,12,9,4,0
T1566,2023-07-25,C2124,Laptop,1.0,54.39805739923827,paypal,unknown,2023,7,25,1,0
T1570,2020-11-16,C3922,Coffee Machine,5.0,795.8106560140468,creditcard,completed,2020,11,16,0,0
T1571,2023-09-17,C4479,Smartphone,693.0,705.5350508884405,creditcard,pending,2023,9,17,6,0
T1572,2022-11-11,C187,Tablet,8.0,54.39805739923827,paypal,completed,2022,11,11,4,0
T1578,2020-06-11,C4259,Coffee Machine,7.0,152.59006690546914,creditcard,pending,2020,6,11,3,0
T1581,2023-11-20,C1421,Smartphone,688.0,226.75037557318305,cash,completed,2023,11,20,0,0
T1583,2023-12-12,C1844,Tablet,7.0,865.5067042073568,paypal,completed,2023,12,12,1,0
T1584,2024-11-10,C2422,Laptop,10.0,54.39805739923827,creditcard,unknown,2024,11,10,6,0
T1585,2023-01-25,C2728,Laptop,2.0,355.0991395554669,paypal,completed,2023,1,25,2,0
T1589,2024-12-15,C4976,Headphones,4.0,109.73694345271728,paypal,pending,2024,12,15,6,0
T1595,2020-08-18,C296,Laptop,367.0,762.177107585016,creditcard,pending,2020,8,18,1,0
T1601,2023-09-03,C1182,Smartphone,8.0,512.8715471544062,creditcard,completed,2023,9,3,6,0
T1602,2023-05-04,C2861,Coffee Machine,10.0,54.39805739923827,creditcard,pending,2023,5,4,3,0
T1603,2022-02-21,C2538,Coffee Machine,6.0,811.4722307238061,creditcard,completed,2022,2,21,0,0
T1604,2024-02-22,C217,Headphones,3.0,958.533499848309,paypal,failed,2024,2,22,3,0
T1606,2021-04-14,C3036,Headphones,5.0,54.39805739923827,paypal,pending,2021,4,14,2,0
T1607,2020-06-06,C3107,Coffee Machine,4.0,247.74764502486,creditcard,pending,2020,6,6,5,0
T21207,2022-06-21,C3644,Headphones,852.0,54.39805739923827,cash,completed,2022,6,21,1,0
T1614,2021-10-09,C2889,Coffee Machine,3.0,54.39805739923827,creditcard,completed,2021,10,9,5,0
T1624,2024-07-01,C508,Coffee Machine,7.0,743.5578271274326,cash,completed,2024,7,1,0,0
T1626,2023-07-25,C2032,Headphones,755.0,178.4,cash,completed,2023,7,25,1,0
T1631,2024-01-15,C3428,Smartphone,753.0,54.39805739923827,cash,pending,2024,1,15,0,0
T1632,2021-07-22,C4292,Laptop,141.0,466.9783888444815,paypal,completed,2021,7,22,3,0
T1634,2020-01-09,C3622,Tablet,750.0,244.97059103409296,creditcard,unknown,2020,1,9,3,0
T1635,2021-05-26,C1525,Coffee Ma,611.0,907.4653801615603,creditcard,pending,2021,5,26,2,0
T1636,2023-07-04,C850,Smartphone,2.0,234.6700718533367,paypal,unknown,2023,7,4,1,0
T1637,2024-01-12,C199,Coffee Machine,727.0,765.1625216968708,creditcard,completed,2024,1,12,4,0
T1638,2021-07-03,C034,Headphones,9.0,378.3559283878153,creditcard,unknown,2021,7,3,5,0
T1640,2020-11-21,C2104,Laptop,583.0,282.8433936115524,paypal,pending,2020,11,21,5,0
T1648,2022-07-07,C1487,Smartphone,2.0,347.57666982633253,creditcard,completed,2022,7,7,3,0
T1654,2023-08-27,C4844,La,4.0,112.66481740880286,creditcard,completed,2023,8,27,6,0
T1655,2022-08-28,C447,Lapto,397.0,978.1023095954228,creditcard,pending,2022,8,28,6,0
T1659,2020-07-06,C3348,Smartphone,1.0,54.39805739923827,creditcard,completed,2020,7,6,0,0
T1663,2024-12-24,C4268,Smartphone,3.0,324.2270236462697,paypal,failed,2024,12,24,1,0
T1678,2024-06-03,C951,Smartphone,125.0,54.39805739923827,creditcard,completed,2024,6,3,0,0
T1683,2021-04-06,C1092,Laptop,3.0,54.39805739923827,creditcard,failed,2021,4,6,1,0
T1684,2023-01-28,C899,Headphones,3.0,870.3749335541287,creditcard,completed,2023,1,28,5,0
T1693,2021-11-16,C1427,Laptop,2.0,364.4127749217175,paypal,unknown,2021,11,16,1,0
T1694,2023-01-20,C3040,Laptop,4.0,54.39805739923827,cash,completed,2023,1,20,4,0
T1700,2022-03-26,C4175,Headphones,2.0,433.9823668456939,paypal,completed,2022,3,26,5,0
T1701,2020-06-03,C3104,Laptop,5.0,629.7607832196896,creditcard,unknown,2020,6,3,2,0
T1702,2020-01-09,C2972,Laptop,6.0,902.7673941522156,creditcard,pending,2020,1,9,3,0
T1705,2020-06-02,C881,Coffee Machine,7.0,54.39805739923827,paypal,completed,2020,6,2,1,0
T1708,2022-05-29,C1628,Coffee Machine,10.0,54.39805739923827,paypal,pending,2022,5,29,6,0
T1712,2021-01-02,C1520,Tablet,2.0,515.57,creditcard,unknown,2021,1,2,5,0
T1713,2024-05-22,C3243,Head,6.0,937.5550238398248,creditcard,completed,2024,5,22,2,0
T1716,2022-08-31,C1156,Laptop,6.0,291.83047367905067,paypal,completed,2022,8,31,2,0
T1718,2022-07-13,C147,Coffee Machine,681.0,348.42752593331426,creditcard,pending,2022,7,13,2,0
T1719,2020-01-29,C2692,Laptop,4.0,227.39,paypal,unknown,2020,1,29,2,0
T1726,2022-06-16,C2442,La,1.0,191.33044351698084,paypal,completed,2022,6,16,3,0
T1727,2021-01-11,C2735,Tablet,574.0,105.52785966081728,creditcard,failed,2021,1,11,0,0
T1732,2024-04-26,C3256,Tablet,6.0,54.39805739923827,paypal,pending,2024,4,26,4,0
T1733,2022-06-16,C3525,Headphones,4.0,54.39805739923827,creditcard,failed,2022,6,16,3,0
T1738,2024-09-01,C2120,Smartphone,8.0,54.39805739923827,cash,unknown,2024,9,1,6,0
T1739,2022-06-26,C2381,Coffee Machine,319.0,54.39805739923827,paypal,completed,2022,6,26,6,0
T1744,2022-10-10,C2514,Headphones,6.0,326.95,cash,completed,2022,10,10,0,0
T1745,2021-12-13,C846,Tablet,5.0,466.63854958374793,paypal,completed,2021,12,13,0,0
T1746,2022-03-18,C2389,Laptop,6.0,54.39805739923827,creditcard,failed,2022,3,18,4,0
T1749,2021-06-17,C1524,Smartphone,148.0,656.8161186346829,creditcard,completed,2021,6,17,3,0
T1751,2024-07-22,C1156,Smartphone,886.0,54.39805739923827,creditcard,failed,2024,7,22,0,0
T1753,2020-06-11,C2540,Tablet,1.0,694.7873934391732,creditcard,completed,2020,6,11,3,0
T1754,2021-04-27,C683,Tablet,364.0,506.5077417187663,paypal,pending,2021,4,27,1,0
T1759,2022-08-08,C1897,Headphones,472.0,628.0621905793098,creditcard,completed,2022,8,8,0,0
T1762,2024-08-20,C2106,Headphones,8.0,54.39805739923827,creditcard,completed,2024,8,20,1,0
T1769,2020-02-08,C2507,Tablet,4.0,111.46846395235696,creditcard,pending,2020,2,8,5,0
T1786,2023-10-17,C2626,Headphon,8.0,535.9152875577738,creditcard,completed,2023,10,17,1,0
T1789,2023-04-11,C585,Coffee Machine,815.0,821.541963905232,creditcard,unknown,2023,4,11,1,0
T1790,2021-11-25,C3811,Table,1.0,915.1160181597558,paypal,failed,2021,11,25,3,0
T1793,2024-02-20,C950,Laptop,683.0,898.49280005038,paypal,unknown,2024,2,20,1,0
T1800,2020-12-13,C4013,Smartphone,8.0,54.39805739923827,creditcard,unknown,2020,12,13,6,0
T1803,2023-03-13,C4061,Smartphone,468.0,695.2465984872855,paypal,completed,2023,3,13,0,0
T1815,2024-03-14,C3814,Tablet,8.0,54.39805739923827,cash,failed,2024,3,14,3,0
T1823,2020-04-03,C2661,Coffee Machine,630.0,54.39805739923827,paypal,completed,2020,4,3,4,0
T1824,2020-11-12,C2745,Coffee Machine,3.0,624.9672645237616,cash,unknown,2020,11,12,3,0
T1825,2021-11-19,C3392,Coffee Machine,8.0,54.39805739923827,creditcard,completed,2021,11,19,4,0
T1829,2024-11-02,C4048,Smartphone,200.0,716.5798749546208,paypal,pending,2024,11,2,5,0
T1832,2021-11-27,C2947,Coffee Machine,5.0,408.3636188666451,paypal,completed,2021,11,27,5,0
T1834,2024-06-07,C278,Laptop,775.0,931.6308077203694,paypal,unknown,2024,6,7,4,0
T1840,2023-09-16,C1346,Coffee Machine,5.0,379.1393709313895,creditcard,pending,2023,9,16,5,0
T1843,2020-01-24,C1566,Coffee Machine,859.0,531.52,cash,completed,2020,1,24,4,0
T1844,2020-10-10,C3449,Smartphone,3.0,79.15401994817887,cash,pending,2020,10,10,5,0
T1847,2022-01-22,C2345,Coffee Machine,10.0,941.9374860767352,creditcard,failed,2022,1,22,5,0
T1852,2021-07-16,C2960,Tablet,6.0,316.789634922246,paypal,completed,2021,7,16,4,0
T1854,2024-02-10,C4894,Laptop,7.0,54.39805739923827,paypal,completed,2024,2,10,5,0
T1856,2022-04-05,C146,Laptop,710.0,761.7984801848423,paypal,failed,2022,4,5,1,0
T1857,2021-12-17,C2010,Smartphone,10.0,54.39805739923827,paypal,failed,2021,12,17,4,0
T1860,2020-01-04,C3853,Smartphone,9.0,54.39805739923827,paypal,unknown,2020,1,4,5,0
T1863,2023-10-04,C3356,Headphones,432.0,62.08412892835336,cash,completed,2023,10,4,2,0
T1864,2024-03-06,C4234,Headphones,4.0,54.39805739923827,paypal,completed,2024,3,6,2,0
T1866,2020-04-20,C1683,Smartphone,4.0,654.5264952165993,paypal,pending,2020,4,20,0,0
T1869,2021-11-20,C2362,Smartphone,4.0,597.3438888830401,creditcard,pending,2021,11,20,5,0
T1874,2022-04-19,C1043,Headphones,5.0,50.617028138907926,creditcard,completed,2022,4,19,1,0
T1875,2024-12-12,C2378,Tablet,294.0,73.76991397140398,paypal,completed,2024,12,12,3,0
T1877,2021-11-13,C4068,Coffee Machine,10.0,481.99441534090937,creditcard,unknown,2021,11,13,5,0
T1882,2023-12-04,C1051,Smartphone,1.0,541.5701233820571,cash,failed,2023,12,4,0,0
T1886,2023-10-16,C1557,Tablet,6.0,54.39805739923827,paypal,pending,2023,10,16,0,0
T1893,2023-05-22,C3742,Tablet,8.0,778.1891120264371,paypal,completed,2023,5,22,0,0
T1895,2020-07-09,C962,Headphones,169.0,334.1139633214903,creditcard,pending,2020,7,9,3,0
T1896,2022-02-11,C2830,Laptop,2.0,54.39805739923827,paypal,completed,2022,2,11,4,0
