week_num,country,model,prompt_category,conversation_count,avg_quality_score,drop_off_rate
19,El Salvador,gpt-4,coding and technical,1,3.94,100.0
19,El Salvador,gpt-4,other,2,5.5,50.0
19,Estonia,gpt-3.5-turbo,other,27,2.6199999999999997,77.78
19,Estonia,gpt-4,other,3,4.533333333333333,66.67
19,Ethiopia,gpt-3.5-turbo,creative writing,1,5.48,0.0
19,Ethiopia,gpt-3.5-turbo,factual question answering,1,9.49,0.0
19,Ethiopia,gpt-3.5-turbo,other,18,5.57,22.22
19,Ethiopia,gpt-4,other,6,4.086666666666667,83.33
19,Finland,gpt-3.5-turbo,factual question answering,1,5.98,0.0
19,Finland,gpt-3.5-turbo,other,41,4.5234146341463415,46.34
19,Finland,gpt-4,other,15,5.270666666666667,46.67
19,France,gpt-3.5-turbo,coding and technical,1,5.56,100.0
19,France,gpt-3.5-turbo,creative writing,4,4.5625,75.0
19,France,gpt-3.5-turbo,factual question answering,12,5.909166666666667,41.67
19,France,gpt-3.5-turbo,other,485,5.029938144329897,43.51
19,France,gpt-4,coding and technical,3,4.656666666666667,66.67
19,France,gpt-4,creative writing,1,9.19,0.0
19,France,gpt-4,factual question answering,1,9.11,0.0
19,France,gpt-4,other,230,5.985043478260869,68.7
19,French Guiana,gpt-3.5-turbo,other,4,6.3675,0.0
19,Gabon,gpt-3.5-turbo,other,1,3.46,0.0
19,Georgia,gpt-3.5-turbo,other,8,4.50375,0.0
19,Georgia,gpt-4,other,3,3.143333333333333,100.0
19,Germany,gpt-3.5-turbo,coding and technical,3,6.946666666666666,0.0
19,Germany,gpt-3.5-turbo,creative writing,1,6.38,100.0
19,Germany,gpt-3.5-turbo,factual question answering,12,5.8,16.67
19,Germany,gpt-3.5-turbo,other,463,4.995680345572354,52.27
19,Germany,gpt-4,coding and technical,6,5.413333333333334,83.33
19,Germany,gpt-4,creative writing,1,7.41,100.0
19,Germany,gpt-4,factual question answering,4,7.2925,50.0
19,Germany,gpt-4,other,313,6.044728434504792,83.07
19,Ghana,gpt-3.5-turbo,other,10,4.568,30.0
19,Ghana,gpt-4,emotional support,1,3.45,0.0
19,Ghana,gpt-4,other,7,5.002857142857144,85.71
19,Greece,gpt-3.5-turbo,coding and technical,1,7.77,0.0
19,Greece,gpt-3.5-turbo,creative writing,1,8.72,0.0
19,Greece,gpt-3.5-turbo,factual question answering,3,2.8233333333333337,66.67
19,Greece,gpt-3.5-turbo,other,149,3.581208053691275,52.35
19,Greece,gpt-4,other,62,5.337096774193548,62.9
19,Honduras,gpt-3.5-turbo,factual question answering,1,5.83,100.0
19,Honduras,gpt-3.5-turbo,other,1,4.49,0.0
19,Honduras,gpt-4,other,1,1.53,100.0
19,Hong Kong,gpt-3.5-turbo,coding and technical,3,4.1866666666666665,0.0
19,Hong Kong,gpt-3.5-turbo,creative writing,2,6.175,0.0
19,Hong Kong,gpt-3.5-turbo,factual question answering,6,5.628333333333333,0.0
19,Hong Kong,gpt-3.5-turbo,other,456,3.590504385964912,30.04
19,Hong Kong,gpt-4,coding and technical,1,3.91,0.0
19,Hong Kong,gpt-4,factual question answering,1,2.45,100.0
19,Hong Kong,gpt-4,other,100,3.7626,62.0
19,Hungary,gpt-3.5-turbo,other,16,4.990625,37.5
19,Hungary,gpt-4,other,23,4.957826086956522,56.52
19,India,gpt-3.5-turbo,coding and technical,1,6.89,0.0
19,India,gpt-3.5-turbo,creative writing,3,4.526666666666666,0.0
19,India,gpt-3.5-turbo,factual question answering,5,5.074,40.0
19,India,gpt-3.5-turbo,other,186,4.911021505376344,41.4
19,India,gpt-3.5-turbo,roleplay or persona,1,3.13,0.0
19,India,gpt-4,coding and technical,3,7.886666666666667,33.33
19,India,gpt-4,creative writing,2,7.86,50.0
19,India,gpt-4,emotional support,1,7.07,100.0
19,India,gpt-4,factual question answering,5,6.6819999999999995,60.0
19,India,gpt-4,other,212,6.410849056603773,62.74
19,Indonesia,gpt-3.5-turbo,factual question answering,2,5.455,0.0
19,Indonesia,gpt-3.5-turbo,other,98,2.669387755102041,73.47
19,Indonesia,gpt-4,other,41,5.395853658536585,75.61
19,Iran,gpt-3.5-turbo,coding and technical,1,3.38,100.0
19,Iran,gpt-3.5-turbo,factual question answering,1,3.89,100.0
19,Iran,gpt-3.5-turbo,other,102,4.583921568627451,45.1
19,Iran,gpt-4,other,28,5.885357142857143,64.29
19,Iraq,gpt-3.5-turbo,other,14,4.0321428571428575,50.0
19,Iraq,gpt-4,other,8,5.3125,50.0
19,Ireland,gpt-3.5-turbo,factual question answering,1,5.34,0.0
19,Ireland,gpt-3.5-turbo,other,7,4.25,14.29
19,Ireland,gpt-4,other,3,6.056666666666666,66.67
19,Israel,gpt-3.5-turbo,factual question answering,1,5.61,0.0
19,Israel,gpt-3.5-turbo,other,18,3.9155555555555557,16.67
19,Israel,gpt-4,other,29,6.217931034482758,75.86
19,Italy,gpt-3.5-turbo,emotional support,1,3.98,0.0
19,Italy,gpt-3.5-turbo,other,126,4.49468253968254,41.27
19,Italy,gpt-4,coding and technical,1,8.69,0.0
19,Italy,gpt-4,other,72,5.790555555555556,84.72
19,Jamaica,gpt-4,factual question answering,5,7.82,60.0
19,Jamaica,gpt-4,other,55,7.3038181818181815,90.91
19,Japan,gpt-3.5-turbo,factual question answering,4,5.0025,25.0
19,Japan,gpt-3.5-turbo,other,183,3.012732240437159,37.16
19,Japan,gpt-4,coding and technical,4,6.5075,75.0
19,Japan,gpt-4,creative writing,1,7.11,100.0
19,Japan,gpt-4,factual question answering,1,7.52,100.0
19,Japan,gpt-4,other,125,5.34088,71.2
19,Jordan,gpt-3.5-turbo,creative writing,1,4.14,0.0
19,Jordan,gpt-3.5-turbo,other,12,4.599166666666666,25.0
19,Jordan,gpt-4,other,1,3.37,0.0
19,Kazakhstan,gpt-3.5-turbo,other,4,3.7150000000000003,50.0
19,Kazakhstan,gpt-4,factual question answering,1,4.57,0.0
19,Kazakhstan,gpt-4,other,7,6.26,71.43
19,Kenya,gpt-3.5-turbo,other,15,6.095333333333333,0.0
19,Kenya,gpt-4,other,1,2.39,100.0
19,Kosovo,gpt-3.5-turbo,creative writing,1,2.64,0.0
19,Kosovo,gpt-3.5-turbo,other,14,4.588571428571428,50.0
19,Kosovo,gpt-4,other,1,8.47,0.0
19,Kuwait,gpt-4,other,1,5.72,100.0
19,Kyrgyzstan,gpt-3.5-turbo,other,6,3.516666666666667,33.33
19,Latvia,gpt-3.5-turbo,other,10,3.789,30.0
19,Latvia,gpt-4,other,11,5.079090909090909,81.82
19,Lebanon,gpt-3.5-turbo,other,24,5.22875,29.17
19,Lebanon,gpt-4,coding and technical,1,7.11,100.0
19,Lebanon,gpt-4,creative writing,1,7.78,0.0
19,Lebanon,gpt-4,other,10,5.162,30.0
19,Libya,gpt-3.5-turbo,other,5,6.2780000000000005,60.0
19,Lithuania,gpt-3.5-turbo,coding and technical,4,7.055,0.0
19,Lithuania,gpt-3.5-turbo,factual question answering,2,6.045,0.0
19,Lithuania,gpt-3.5-turbo,other,24,5.395833333333333,20.83
19,Lithuania,gpt-4,other,5,6.5280000000000005,80.0
19,Luxembourg,gpt-3.5-turbo,creative writing,1,4.49,0.0
19,Luxembourg,gpt-3.5-turbo,other,18,4.455,44.44
19,Luxembourg,gpt-4,other,2,7.64,0.0
19,Macao,gpt-3.5-turbo,coding and technical,1,7.58,0.0
19,Macao,gpt-3.5-turbo,factual question answering,1,6.33,0.0
19,Macao,gpt-3.5-turbo,other,22,2.8736363636363635,54.55
19,Macao,gpt-4,other,4,2.94,100.0
19,Madagascar,gpt-4,other,1,6.92,0.0
19,Malaysia,gpt-3.5-turbo,factual question answering,2,5.765000000000001,0.0
19,Malaysia,gpt-3.5-turbo,other,72,4.083194444444445,27.78
19,Malaysia,gpt-4,other,10,4.3020000000000005,80.0
19,Maldives,gpt-3.5-turbo,other,1,4.98,0.0
19,Malta,gpt-3.5-turbo,other,7,5.575714285714286,14.29
19,Malta,gpt-4,other,2,6.96,100.0
19,Mauritius,gpt-3.5-turbo,factual question answering,6,4.206666666666667,16.67
19,Mauritius,gpt-3.5-turbo,other,77,2.818831168831169,42.86
19,Mauritius,gpt-4,other,5,6.264,40.0
19,Mexico,gpt-3.5-turbo,coding and technical,1,7.87,0.0
19,Mexico,gpt-3.5-turbo,other,43,4.684418604651163,41.86
19,Mexico,gpt-4,other,48,4.915208333333333,77.08
19,Moldova,gpt-3.5-turbo,other,4,5.13,25.0
19,Moldova,gpt-3.5-turbo,roleplay or persona,1,5.59,0.0
19,Moldova,gpt-4,other,7,4.612857142857143,57.14
19,Mongolia,gpt-4,other,1,2.05,100.0
19,Montenegro,gpt-3.5-turbo,other,8,5.85375,12.5
19,Montenegro,gpt-4,other,1,1.31,100.0
19,Morocco,gpt-3.5-turbo,creative writing,3,4.016666666666667,66.67
19,Morocco,gpt-3.5-turbo,factual question answering,3,6.62,33.33
19,Morocco,gpt-3.5-turbo,other,160,4.3107500000000005,55.62
19,Morocco,gpt-4,coding and technical,2,5.9350000000000005,0.0
19,Morocco,gpt-4,creative writing,1,6.11,0.0
19,Morocco,gpt-4,factual question answering,4,6.4425,0.0
19,Morocco,gpt-4,other,59,5.058305084745762,44.07
19,Myanmar,gpt-3.5-turbo,other,4,3.055,25.0
19,Namibia,gpt-3.5-turbo,other,5,3.848,80.0
19,Namibia,gpt-4,other,1,6.91,100.0
19,Nepal,gpt-3.5-turbo,other,14,6.747857142857143,28.57
19,Nepal,gpt-4,other,6,7.793333333333333,33.33
19,Nepal,gpt-4,roleplay or persona,1,7.59,100.0
19,New Zealand,gpt-3.5-turbo,other,46,4.442391304347826,63.04
19,New Zealand,gpt-4,coding and technical,2,7.3149999999999995,50.0
19,New Zealand,gpt-4,factual question answering,1,6.9,100.0
19,New Zealand,gpt-4,other,103,5.96378640776699,86.41
19,Niger,gpt-4,other,2,4.28,100.0
19,Nigeria,gpt-3.5-turbo,factual question answering,1,4.61,0.0
19,Nigeria,gpt-3.5-turbo,other,26,5.552307692307692,42.31
19,Nigeria,gpt-4,creative writing,5,6.806,80.0
19,Nigeria,gpt-4,factual question answering,3,6.153333333333333,66.67
19,Nigeria,gpt-4,other,96,7.1675,80.21
19,Norway,gpt-3.5-turbo,other,10,4.509,20.0
19,Norway,gpt-4,coding and technical,2,6.994999999999999,50.0
19,Norway,gpt-4,other,13,5.296923076923077,69.23
19,Oman,gpt-3.5-turbo,other,4,2.5625,25.0
19,Oman,gpt-4,other,1,6.31,100.0
19,Pakistan,gpt-3.5-turbo,creative writing,2,8.135,0.0
19,Pakistan,gpt-3.5-turbo,factual question answering,1,7.83,0.0
19,Pakistan,gpt-3.5-turbo,other,37,4.526486486486486,45.95
19,Pakistan,gpt-4,coding and technical,1,8.32,0.0
19,Pakistan,gpt-4,factual question answering,2,7.734999999999999,50.0
19,Pakistan,gpt-4,other,23,6.1952173913043485,78.26
19,Palestine,gpt-3.5-turbo,other,1,1.25,100.0
19,Palestine,gpt-4,other,4,5.8675,50.0
19,Panama,gpt-3.5-turbo,other,1,1.37,100.0
19,Panama,gpt-4,other,1,3.37,100.0
19,Peru,gpt-3.5-turbo,other,13,4.188461538461539,30.77
19,Peru,gpt-4,other,8,5.04125,75.0
19,Philippines,gpt-3.5-turbo,coding and technical,1,6.9,100.0
19,Philippines,gpt-3.5-turbo,creative writing,7,8.235714285714286,0.0
19,Philippines,gpt-3.5-turbo,factual question answering,4,5.135,25.0
19,Philippines,gpt-3.5-turbo,other,176,5.02971590909091,44.89
19,Philippines,gpt-4,factual question answering,3,5.87,33.33
19,Philippines,gpt-4,other,123,6.1277235772357725,82.11
19,Poland,gpt-3.5-turbo,coding and technical,2,4.49,0.0
19,Poland,gpt-3.5-turbo,creative writing,1,4.34,0.0
19,Poland,gpt-3.5-turbo,other,140,4.330214285714286,24.29
19,Poland,gpt-4,coding and technical,1,5.6,100.0
19,Poland,gpt-4,other,79,5.120126582278481,65.82
19,Portugal,gpt-3.5-turbo,other,13,4.127692307692308,46.15
19,Portugal,gpt-4,other,20,5.9105,60.0
19,Puerto Rico,gpt-3.5-turbo,factual question answering,1,1.62,100.0
19,Puerto Rico,gpt-3.5-turbo,other,20,2.289,65.0
19,Puerto Rico,gpt-4,other,1,6.71,100.0
19,Qatar,gpt-3.5-turbo,other,23,3.822608695652174,47.83
19,Qatar,gpt-4,other,5,4.4879999999999995,40.0
19,Romania,gpt-3.5-turbo,creative writing,2,7.575,0.0
19,Romania,gpt-3.5-turbo,factual question answering,7,6.464285714285714,14.29
19,Romania,gpt-3.5-turbo,other,104,4.452403846153846,43.27
19,Romania,gpt-4,emotional support,1,7.25,100.0
19,Romania,gpt-4,other,26,4.773846153846154,65.38
19,Russia,gpt-3.5-turbo,coding and technical,8,5.34625,12.5
19,Russia,gpt-3.5-turbo,creative writing,5,7.392,20.0
19,Russia,gpt-3.5-turbo,factual question answering,12,5.1225,8.33
19,Russia,gpt-3.5-turbo,harmful or policy violating,1,6.05,0.0
19,Russia,gpt-3.5-turbo,other,2565,4.503598440545809,41.64
19,Russia,gpt-3.5-turbo,roleplay or persona,2,4.635,0.0
19,Russia,gpt-4,coding and technical,9,6.524444444444445,33.33
19,Russia,gpt-4,creative writing,4,8.73,25.0
19,Russia,gpt-4,factual question answering,9,7.76111111111111,44.44
19,Russia,gpt-4,other,579,5.904835924006909,67.7
19,Russia,gpt-4,roleplay or persona,2,7.495,100.0
19,Rwanda,gpt-3.5-turbo,other,2,2.925,0.0
19,Réunion,gpt-3.5-turbo,other,2,4.4,50.0
19,Réunion,gpt-4,other,1,2.11,100.0
19,Saudi Arabia,gpt-3.5-turbo,creative writing,2,5.25,0.0
19,Saudi Arabia,gpt-3.5-turbo,factual question answering,8,3.995,12.5
19,Saudi Arabia,gpt-3.5-turbo,other,179,3.8913407821229047,34.64
19,Saudi Arabia,gpt-4,other,17,4.3211764705882345,70.59
19,Serbia,gpt-3.5-turbo,other,17,4.766470588235294,58.82
19,Serbia,gpt-4,other,25,6.4876,68.0
19,Singapore,gpt-3.5-turbo,other,200,3.2281,32.5
19,Singapore,gpt-4,coding and technical,2,5.77,50.0
19,Singapore,gpt-4,factual question answering,2,8.81,0.0
19,Singapore,gpt-4,other,47,4.770212765957447,76.6
19,Slovakia,gpt-3.5-turbo,other,10,4.534,30.0
19,Slovakia,gpt-4,other,13,5.526923076923077,61.54
19,Slovenia,gpt-3.5-turbo,other,4,3.2125,50.0
19,Slovenia,gpt-4,other,3,4.743333333333333,100.0
19,South Africa,gpt-3.5-turbo,other,12,5.3125,33.33
19,South Africa,gpt-4,creative writing,1,7.66,0.0
19,South Africa,gpt-4,other,16,6.7125,62.5
19,South Korea,gpt-3.5-turbo,other,31,3.4538709677419352,54.84
19,South Korea,gpt-4,other,12,3.9758333333333336,66.67
19,South Sudan,gpt-3.5-turbo,other,6,6.458333333333333,66.67
19,Spain,gpt-3.5-turbo,coding and technical,2,4.695,0.0
19,Spain,gpt-3.5-turbo,creative writing,1,1.26,100.0
19,Spain,gpt-3.5-turbo,factual question answering,7,5.892857142857143,0.0
19,Spain,gpt-3.5-turbo,other,198,4.219797979797979,46.97
19,Spain,gpt-4,other,67,5.629701492537313,74.63
19,Sri Lanka,gpt-3.5-turbo,other,6,5.17,33.33
19,Sri Lanka,gpt-4,factual question answering,1,8.0,0.0
19,Sri Lanka,gpt-4,other,6,6.451666666666667,16.67
19,Sweden,gpt-3.5-turbo,coding and technical,1,8.52,0.0
19,Sweden,gpt-3.5-turbo,creative writing,2,6.265000000000001,0.0
19,Sweden,gpt-3.5-turbo,factual question answering,1,6.52,0.0
19,Sweden,gpt-3.5-turbo,other,36,4.484722222222222,41.67
19,Sweden,gpt-4,other,16,5.70625,75.0
19,Switzerland,gpt-3.5-turbo,other,15,4.150666666666667,33.33
19,Switzerland,gpt-4,coding and technical,2,6.6899999999999995,100.0
19,Switzerland,gpt-4,other,17,5.630588235294118,70.59
19,Syria,gpt-3.5-turbo,factual question answering,1,5.05,0.0
19,Syria,gpt-3.5-turbo,other,4,5.8025,0.0
19,Taiwan,gpt-3.5-turbo,other,53,3.034528301886793,32.08
19,Taiwan,gpt-4,other,17,2.385294117647059,52.94
19,Tajikistan,gpt-4,other,1,1.62,100.0
19,Tanzania,gpt-3.5-turbo,creative writing,2,7.16,0.0
19,Tanzania,gpt-3.5-turbo,other,18,4.848888888888889,33.33
19,Thailand,gpt-3.5-turbo,factual question answering,1,5.13,0.0
19,Thailand,gpt-3.5-turbo,other,14,3.817142857142857,35.71
19,Thailand,gpt-4,other,7,2.498571428571428,71.43
19,The Netherlands,gpt-3.5-turbo,creative writing,1,5.6,100.0
19,The Netherlands,gpt-3.5-turbo,factual question answering,2,3.35,0.0
19,The Netherlands,gpt-3.5-turbo,other,193,4.266010362694301,33.68
19,The Netherlands,gpt-4,other,91,5.487692307692307,65.93
19,Togo,gpt-4,other,1,2.86,100.0
19,Trinidad and Tobago,gpt-3.5-turbo,other,1,4.51,0.0
19,Trinidad and Tobago,gpt-4,other,1,3.9,0.0
19,Tunisia,gpt-3.5-turbo,factual question answering,1,8.52,0.0
19,Tunisia,gpt-3.5-turbo,other,12,5.4975,41.67
19,Tunisia,gpt-4,other,11,6.392727272727272,81.82
19,Türkiye,gpt-3.5-turbo,coding and technical,1,5.07,0.0
19,Türkiye,gpt-3.5-turbo,factual question answering,2,5.605,0.0
19,Türkiye,gpt-3.5-turbo,other,118,3.890084745762712,38.98
19,Türkiye,gpt-4,coding and technical,3,7.13,66.67
19,Türkiye,gpt-4,factual question answering,1,5.96,0.0
19,Türkiye,gpt-4,other,147,5.637278911564626,58.5
19,Türkiye,gpt-4,roleplay or persona,1,7.1,0.0
19,UNKNOWN,gpt-3.5-turbo,creative writing,1,8.85,0.0
19,UNKNOWN,gpt-3.5-turbo,other,17,4.478235294117646,23.53
19,UNKNOWN,gpt-4,other,10,3.618,70.0
19,Uganda,gpt-3.5-turbo,other,2,8.184999999999999,0.0
19,Ukraine,gpt-3.5-turbo,other,126,4.190079365079366,42.86
19,Ukraine,gpt-4,other,41,4.232926829268293,85.37
19,United Arab Emirates,gpt-3.5-turbo,creative writing,1,4.97,100.0
19,United Arab Emirates,gpt-3.5-turbo,factual question answering,2,4.035,0.0
19,United Arab Emirates,gpt-3.5-turbo,other,41,4.432439024390244,39.02
19,United Arab Emirates,gpt-4,other,8,6.5125,62.5
19,United Kingdom,gpt-3.5-turbo,coding and technical,10,6.3020000000000005,20.0
19,United Kingdom,gpt-3.5-turbo,creative writing,1,5.77,0.0
19,United Kingdom,gpt-3.5-turbo,factual question answering,8,6.59875,25.0
19,United Kingdom,gpt-3.5-turbo,other,391,4.827774936061381,54.48
19,United Kingdom,gpt-3.5-turbo,roleplay or persona,1,7.27,0.0
19,United Kingdom,gpt-4,creative writing,1,9.3,0.0
19,United Kingdom,gpt-4,factual question answering,1,7.56,100.0
19,United Kingdom,gpt-4,other,170,6.594823529411764,63.53
19,United States,gpt-3.5-turbo,coding and technical,53,6.327924528301887,52.83
19,United States,gpt-3.5-turbo,creative writing,13,5.393076923076923,15.38
19,United States,gpt-3.5-turbo,emotional support,2,5.255,0.0
19,United States,gpt-3.5-turbo,factual question answering,67,5.331641791044777,13.43
19,United States,gpt-3.5-turbo,harmful or policy violating,2,5.43,0.0
19,United States,gpt-3.5-turbo,other,2803,4.920563681769533,59.04
19,United States,gpt-3.5-turbo,roleplay or persona,3,2.1066666666666665,66.67
19,United States,gpt-4,coding and technical,1,8.68,0.0
19,United States,gpt-4,creative writing,6,5.875,50.0
19,United States,gpt-4,factual question answering,18,6.165,44.44
19,United States,gpt-4,other,655,5.100732824427481,71.76
19,Uruguay,gpt-3.5-turbo,other,1,4.81,0.0
19,Uruguay,gpt-4,other,1,1.89,100.0
19,Uzbekistan,gpt-3.5-turbo,factual question answering,2,5.665,0.0
19,Uzbekistan,gpt-3.5-turbo,other,60,5.559333333333333,35.0
19,Uzbekistan,gpt-4,other,16,7.2006250000000005,50.0
19,Venezuela,gpt-3.5-turbo,coding and technical,1,5.47,0.0
19,Venezuela,gpt-3.5-turbo,other,70,4.904142857142857,40.0
19,Venezuela,gpt-4,other,6,6.239999999999999,83.33
19,Vietnam,gpt-3.5-turbo,factual question answering,7,4.627142857142857,0.0
19,Vietnam,gpt-3.5-turbo,other,231,5.007619047619047,31.6
19,Vietnam,gpt-4,other,84,5.301904761904762,72.62
19,Yemen,gpt-3.5-turbo,coding and technical,1,2.18,100.0
19,Yemen,gpt-3.5-turbo,factual question answering,1,5.37,0.0
19,Yemen,gpt-3.5-turbo,other,11,4.7318181818181815,18.18
19,Yemen,gpt-4,other,5,2.832,20.0
19,Zambia,gpt-3.5-turbo,other,5,4.779999999999999,60.0
19,Zimbabwe,gpt-4,other,1,6.49,100.0
20,Albania,gpt-4,other,1,3.74,100.0
20,Algeria,gpt-3.5-turbo,creative writing,1,9.07,0.0
20,Algeria,gpt-3.5-turbo,other,27,6.605555555555555,37.04
20,Algeria,gpt-4,other,3,6.8566666666666665,100.0
20,Argentina,gpt-3.5-turbo,other,23,6.10304347826087,21.74
20,Argentina,gpt-4,other,2,4.55,0.0
20,Armenia,gpt-4,other,1,1.6,100.0
20,Australia,gpt-3.5-turbo,other,15,4.068666666666667,40.0
20,Australia,gpt-4,coding and technical,1,5.08,0.0
20,Australia,gpt-4,creative writing,1,6.78,0.0
20,Australia,gpt-4,factual question answering,1,8.8,0.0
20,Australia,gpt-4,other,12,6.3691666666666675,50.0
20,Austria,gpt-3.5-turbo,factual question answering,1,9.39,0.0
20,Austria,gpt-3.5-turbo,other,9,4.624444444444444,77.78
20,Austria,gpt-4,other,1,6.87,0.0
20,Azerbaijan,gpt-3.5-turbo,other,1,7.58,0.0
20,Bangladesh,gpt-3.5-turbo,factual question answering,1,5.84,0.0
20,Bangladesh,gpt-3.5-turbo,other,23,3.86695652173913,95.65
20,Bangladesh,gpt-4,other,4,5.215,75.0
20,Belarus,gpt-3.5-turbo,other,16,5.985,43.75
20,Belarus,gpt-4,coding and technical,1,6.15,0.0
20,Belarus,gpt-4,other,7,5.034285714285715,57.14
20,Belgium,gpt-3.5-turbo,factual question answering,1,6.7,100.0
20,Belgium,gpt-3.5-turbo,other,27,4.760370370370371,66.67
20,Belgium,gpt-4,other,19,7.169473684210526,73.68
20,Brazil,gpt-3.5-turbo,coding and technical,2,7.0649999999999995,0.0
20,Brazil,gpt-3.5-turbo,factual question answering,1,3.69,0.0
20,Brazil,gpt-3.5-turbo,other,69,4.517101449275362,47.83
20,Brazil,gpt-4,other,12,5.256666666666667,91.67
20,Brunei,gpt-3.5-turbo,creative writing,1,2.05,0.0
20,Bulgaria,gpt-3.5-turbo,other,6,5.748333333333334,0.0
20,Bulgaria,gpt-4,other,3,3.84,66.67
20,Cambodia,gpt-3.5-turbo,factual question answering,1,7.04,100.0
20,Cambodia,gpt-3.5-turbo,other,14,7.303571428571429,78.57
20,Cambodia,gpt-4,other,1,7.39,100.0
20,Cameroon,gpt-3.5-turbo,other,3,5.5,33.33
20,Canada,gpt-3.5-turbo,coding and technical,1,4.11,0.0
20,Canada,gpt-3.5-turbo,other,70,3.974857142857143,40.0
20,Canada,gpt-4,other,52,5.750576923076922,71.15
20,Chile,gpt-4,other,1,7.94,0.0
20,China,gpt-3.5-turbo,coding and technical,4,4.9475,0.0
20,China,gpt-3.5-turbo,factual question answering,2,6.375,0.0
20,China,gpt-3.5-turbo,other,962,2.6861850311850315,36.49
20,China,gpt-4,factual question answering,2,5.075,50.0
20,China,gpt-4,other,99,2.7603030303030303,58.59
20,Colombia,gpt-3.5-turbo,other,4,3.5275,25.0
20,Colombia,gpt-4,factual question answering,1,5.0,0.0
20,Colombia,gpt-4,other,3,7.163333333333334,66.67
20,Costa Rica,gpt-3.5-turbo,other,3,5.7,33.33
20,Croatia,gpt-3.5-turbo,other,6,5.068333333333333,16.67
20,Cuba,gpt-3.5-turbo,factual question answering,1,4.75,0.0
20,Cuba,gpt-3.5-turbo,other,5,4.5840000000000005,20.0
20,Czechia,gpt-3.5-turbo,other,2,3.005,50.0
20,DR Congo,gpt-3.5-turbo,other,2,4.525,0.0
20,Ecuador,gpt-4,factual question answering,1,7.2,0.0
20,Egypt,gpt-3.5-turbo,coding and technical,1,6.95,0.0
20,Egypt,gpt-3.5-turbo,factual question answering,2,5.095,50.0
20,Egypt,gpt-3.5-turbo,other,29,4.421034482758621,20.69
20,Egypt,gpt-4,factual question answering,2,8.15,50.0
20,Egypt,gpt-4,other,8,6.1075,50.0
20,El Salvador,gpt-4,other,2,5.975,0.0
20,Estonia,gpt-4,other,1,2.61,0.0
20,Ethiopia,gpt-3.5-turbo,other,6,4.213333333333334,66.67
20,Finland,gpt-4,other,1,7.76,0.0
20,France,gpt-3.5-turbo,emotional support,1,8.52,0.0
20,France,gpt-3.5-turbo,factual question answering,3,6.803333333333334,33.33
20,France,gpt-3.5-turbo,other,83,5.80843373493976,42.17
20,France,gpt-4,factual question answering,1,6.74,100.0
20,France,gpt-4,other,27,6.142962962962963,62.96
20,Germany,gpt-3.5-turbo,coding and technical,1,5.8,0.0
20,Germany,gpt-3.5-turbo,creative writing,1,5.63,100.0
20,Germany,gpt-3.5-turbo,other,89,3.9920224719101127,48.31
20,Germany,gpt-4,creative writing,3,6.1499999999999995,100.0
20,Germany,gpt-4,factual question answering,2,9.45,0.0
20,Germany,gpt-4,other,70,5.302428571428572,90.0
20,Greece,gpt-3.5-turbo,other,6,3.705,50.0
20,Greece,gpt-4,other,3,3.4333333333333336,100.0
20,Hong Kong,gpt-3.5-turbo,creative writing,1,5.02,0.0
20,Hong Kong,gpt-3.5-turbo,other,115,3.5057391304347827,40.87
20,Hong Kong,gpt-4,coding and technical,1,6.48,100.0
20,Hong Kong,gpt-4,other,13,5.660769230769231,53.85
20,Hungary,gpt-3.5-turbo,other,1,7.15,100.0
20,Hungary,gpt-4,other,4,6.59,75.0
20,India,gpt-3.5-turbo,creative writing,1,7.54,100.0
20,India,gpt-3.5-turbo,other,31,5.550322580645162,38.71
20,India,gpt-4,coding and technical,1,3.51,100.0
20,India,gpt-4,factual question answering,2,3.925,50.0
20,India,gpt-4,other,47,6.571702127659575,74.47
20,Indonesia,gpt-3.5-turbo,factual question answering,3,5.963333333333334,33.33
20,Indonesia,gpt-3.5-turbo,other,14,4.615714285714286,57.14
20,Indonesia,gpt-4,other,6,5.32,66.67
20,Iran,gpt-3.5-turbo,other,39,4.3674358974358976,74.36
20,Iran,gpt-4,other,2,2.395,50.0
20,Iraq,gpt-3.5-turbo,other,1,7.06,0.0
20,Ireland,gpt-4,other,4,7.1625,75.0
20,Israel,gpt-3.5-turbo,other,1,2.43,100.0
20,Israel,gpt-4,other,3,6.913333333333334,33.33
20,Italy,gpt-3.5-turbo,other,15,3.9606666666666666,46.67
20,Italy,gpt-4,other,7,6.648571428571429,71.43
20,Jamaica,gpt-4,other,1,7.42,100.0
20,Japan,gpt-3.5-turbo,other,44,3.090227272727273,27.27
20,Japan,gpt-4,coding and technical,1,5.49,100.0
20,Japan,gpt-4,other,16,4.366875,62.5
20,Jordan,gpt-3.5-turbo,other,1,5.26,0.0
20,Kazakhstan,gpt-3.5-turbo,other,5,4.593999999999999,60.0
20,Kazakhstan,gpt-4,other,2,6.26,50.0
20,Kenya,gpt-3.5-turbo,other,1,4.94,0.0
20,Kosovo,gpt-3.5-turbo,other,1,2.66,0.0
20,Kuwait,gpt-3.5-turbo,other,2,2.66,0.0
20,Kyrgyzstan,gpt-3.5-turbo,other,2,5.029999999999999,0.0
20,Kyrgyzstan,gpt-4,other,2,3.295,50.0
20,Latvia,gpt-3.5-turbo,other,4,4.1325,50.0
20,Lebanon,gpt-3.5-turbo,other,5,4.294,40.0
